City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Date
119,Pasuruan,RU,69.7008,170.3133,265.58,85,100,4.72,2022-04-30 00:12:25
120,Kpandu,RU,69.7008,170.3133,265.58,85,100,4.72,2022-04-30 00:13:32
121,Vila Velha,RU,69.7008,170.3133,265.58,85,100,4.72,2022-04-30 00:12:25
122,Oriximina,RU,69.7008,170.3133,265.58,85,100,4.72,2022-04-30 00:12:25
123,Carnarvon,RU,69.7008,170.3133,265.58,85,100,4.72,2022-04-30 00:12:27
124,Praxedis Guerrero,RU,69.7008,170.3133,265.58,85,100,4.72,2022-04-30 00:12:26
125,Gunjur,RU,69.7008,170.3133,265.58,85,100,4.72,2022-04-30 00:12:25
126,Bluff,RU,69.7008,170.3133,265.58,85,100,4.72,2022-04-30 00:13:32
127,Nome,RU,69.7008,170.3133,265.58,85,100,4.72,2022-04-30 00:12:27
128,Ponta Do Sol,RU,69.7008,170.3133,265.58,85,100,4.72,2022-04-30 00:12:25
129,Saint-Pierre,RU,69.7008,170.3133,265.58,85,100,4.72,2022-04-30 00:12:25
130,Kyzyl-Suu,RU,69.7008,170.3133,265.58,85,100,4.72,2022-04-30 00:13:32
131,Lucea,RU,69.7008,170.3133,265.58,85,100,4.72,2022-04-30 00:12:26
132,Porkhov,RU,69.7008,170.3133,265.58,85,100,4.72,2022-04-30 00:13:32
133,Erenhot,RU,69.7008,170.3133,265.58,85,100,4.72,2022-04-30 00:12:26
134,Arraial Do Cabo,RU,69.7008,170.3133,265.58,85,100,4.72,2022-04-30 00:12:25
135,Carutapera,RU,69.7008,170.3133,265.58,85,100,4.72,2022-04-30 00:12:26
136,Baykit,RU,69.7008,170.3133,265.58,85,100,4.72,2022-04-30 00:13:32
137,Vaitupu,RU,69.7008,170.3133,265.58,85,100,4.72,2022-04-30 00:12:27
138,Port Blair,RU,69.7008,170.3133,265.58,85,100,4.72,2022-04-30 00:13:32
139,Perene,RU,69.7008,170.3133,265.58,85,100,4.72,2022-04-30 00:12:26
140,Buchanan,RU,69.7008,170.3133,265.58,85,100,4.72,2022-04-30 00:12:26
141,Unity,RU,69.7008,170.3133,265.58,85,100,4.72,2022-04-30 00:12:26
142,Coquimbo,RU,69.7008,170.3133,265.58,85,100,4.72,2022-04-30 00:12:27
143,Koror,RU,69.7008,170.3133,265.58,85,100,4.72,2022-04-30 00:12:25
144,Bengkulu,RU,69.7008,170.3133,265.58,85,100,4.72,2022-04-30 00:12:25
145,Lorengau,RU,69.7008,170.3133,265.58,85,100,4.72,2022-04-30 00:13:32
146,Kaeo,RU,69.7008,170.3133,265.58,85,100,4.72,2022-04-30 00:12:25
147,Bure,RU,69.7008,170.3133,265.58,85,100,4.72,2022-04-30 00:12:27
148,Tasbuget,RU,69.7008,170.3133,265.58,85,100,4.72,2022-04-30 00:12:26
149,Chulym,RU,69.7008,170.3133,265.58,85,100,4.72,2022-04-30 00:12:25
150,Tiznit,RU,69.7008,170.3133,265.58,85,100,4.72,2022-04-30 00:12:26
151,Cap-Aux-Meules,RU,69.7008,170.3133,265.58,85,100,4.72,2022-04-30 00:13:32
152,Broome,RU,69.7008,170.3133,265.58,85,100,4.72,2022-04-30 00:12:27
153,Sfantu Gheorghe,RU,69.7008,170.3133,265.58,85,100,4.72,2022-04-30 00:13:32
154,Chokurdakh,RU,69.7008,170.3133,265.58,85,100,4.72,2022-04-30 00:12:26
155,Burkhala,RU,69.7008,170.3133,265.58,85,100,4.72,2022-04-30 00:12:26
156,Luderitz,RU,69.7008,170.3133,265.58,85,100,4.72,2022-04-30 00:12:25
157,Yellowknife,RU,69.7008,170.3133,265.58,85,100,4.72,2022-04-30 00:12:25
158,Naze,RU,69.7008,170.3133,265.58,85,100,4.72,2022-04-30 00:13:32
159,Bambanglipuro,RU,69.7008,170.3133,265.58,85,100,4.72,2022-04-30 00:13:32
160,Makrikapa,RU,69.7008,170.3133,265.58,85,100,4.72,2022-04-30 00:12:25
161,Berlevag,RU,69.7008,170.3133,265.58,85,100,4.72,2022-04-30 00:13:32
162,Manta,RU,69.7008,170.3133,265.58,85,100,4.72,2022-04-30 00:12:25
163,Komsomolskiy,RU,69.7008,170.3133,265.58,85,100,4.72,2022-04-30 00:13:32
164,Chandur,RU,69.7008,170.3133,265.58,85,100,4.72,2022-04-30 00:12:27
165,Namatanai,RU,69.7008,170.3133,265.58,85,100,4.72,2022-04-30 00:13:32
166,Yeroham,RU,69.7008,170.3133,265.58,85,100,4.72,2022-04-30 00:13:32
167,Inta,RU,69.7008,170.3133,265.58,85,100,4.72,2022-04-30 00:12:27
168,Bethel,RU,69.7008,170.3133,265.58,85,100,4.72,2022-04-30 00:12:26
169,Dixon,RU,69.7008,170.3133,265.58,85,100,4.72,2022-04-30 00:13:32
170,Faanui,RU,69.7008,170.3133,265.58,85,100,4.72,2022-04-30 00:13:32
171,Bangolo,RU,69.7008,170.3133,265.58,85,100,4.72,2022-04-30 00:12:27
172,Mao,RU,69.7008,170.3133,265.58,85,100,4.72,2022-04-30 00:12:26
173,Meadow Lake,RU,69.7008,170.3133,265.58,85,100,4.72,2022-04-30 00:12:25
174,Guerrero Negro,RU,69.7008,170.3133,265.58,85,100,4.72,2022-04-30 00:12:26
175,Paamiut,RU,69.7008,170.3133,265.58,85,100,4.72,2022-04-30 00:12:25
176,Cabinda,RU,69.7008,170.3133,265.58,85,100,4.72,2022-04-30 00:12:27
177,Palamas,RU,69.7008,170.3133,265.58,85,100,4.72,2022-04-30 00:12:26
178,Souillac,RU,69.7008,170.3133,265.58,85,100,4.72,2022-04-30 00:12:25
179,Ormara,RU,69.7008,170.3133,265.58,85,100,4.72,2022-04-30 00:12:25
180,Awjilah,RU,69.7008,170.3133,265.58,85,100,4.72,2022-04-30 00:12:27
181,Dingle,RU,69.7008,170.3133,265.58,85,100,4.72,2022-04-30 00:12:25
182,Iqaluit,RU,69.7008,170.3133,265.58,85,100,4.72,2022-04-30 00:12:26
183,Barrow,RU,69.7008,170.3133,265.58,85,100,4.72,2022-04-30 00:12:26
184,Khatanga,RU,69.7008,170.3133,265.58,85,100,4.72,2022-04-30 00:13:32
185,Sindor,RU,69.7008,170.3133,265.58,85,100,4.72,2022-04-30 00:12:26
186,Bonthe,RU,69.7008,170.3133,265.58,85,100,4.72,2022-04-30 00:12:27
187,Tsihombe,RU,69.7008,170.3133,265.58,85,100,4.72,2022-04-30 00:12:26
188,Sao Miguel Do Tapuio,RU,69.7008,170.3133,265.58,85,100,4.72,2022-04-30 00:12:25
189,Feodosiya,RU,69.7008,170.3133,265.58,85,100,4.72,2022-04-30 00:12:27
190,Pilar,RU,69.7008,170.3133,265.58,85,100,4.72,2022-04-30 00:12:25
191,Carthage,RU,69.7008,170.3133,265.58,85,100,4.72,2022-04-30 00:12:27
192,Shiyan,RU,69.7008,170.3133,265.58,85,100,4.72,2022-04-30 00:12:27
193,Araouane,RU,69.7008,170.3133,265.58,85,100,4.72,2022-04-30 00:13:32
194,Te Anau,RU,69.7008,170.3133,265.58,85,100,4.72,2022-04-30 00:13:32
195,Nabire,RU,69.7008,170.3133,265.58,85,100,4.72,2022-04-30 00:12:27
196,Omboue,RU,69.7008,170.3133,265.58,85,100,4.72,2022-04-30 00:12:25
197,Seaford,RU,69.7008,170.3133,265.58,85,100,4.72,2022-04-30 00:12:27
198,Port-De-Bouc,RU,69.7008,170.3133,265.58,85,100,4.72,2022-04-30 00:12:27
199,Yokadouma,RU,69.7008,170.3133,265.58,85,100,4.72,2022-04-30 00:12:25
200,Luckenwalde,RU,69.7008,170.3133,265.58,85,100,4.72,2022-04-30 00:12:26
201,Sunamganj,RU,69.7008,170.3133,265.58,85,100,4.72,2022-04-30 00:12:27
202,Verkhoyansk,RU,69.7008,170.3133,265.58,85,100,4.72,2022-04-30 00:12:25
203,Cidreira,RU,69.7008,170.3133,265.58,85,100,4.72,2022-04-30 00:12:26
204,Moussoro,RU,69.7008,170.3133,265.58,85,100,4.72,2022-04-30 00:13:32
205,Shache,RU,69.7008,170.3133,265.58,85,100,4.72,2022-04-30 00:12:27
206,Phangnga,RU,69.7008,170.3133,265.58,85,100,4.72,2022-04-30 00:12:26
207,Quang Ngai,RU,69.7008,170.3133,265.58,85,100,4.72,2022-04-30 00:12:27
208,Upata,RU,69.7008,170.3133,265.58,85,100,4.72,2022-04-30 00:12:25
209,Ahipara,RU,69.7008,170.3133,265.58,85,100,4.72,2022-04-30 00:12:25
210,Faya,RU,69.7008,170.3133,265.58,85,100,4.72,2022-04-30 00:13:32
211,Milingimbi,RU,69.7008,170.3133,265.58,85,100,4.72,2022-04-30 00:12:26
212,Cockburn Town,RU,69.7008,170.3133,265.58,85,100,4.72,2022-04-30 00:12:25
213,Shitanjing,RU,69.7008,170.3133,265.58,85,100,4.72,2022-04-30 00:13:32
214,Karangasem,RU,69.7008,170.3133,265.58,85,100,4.72,2022-04-30 00:12:27
215,Klaksvik,RU,69.7008,170.3133,265.58,85,100,4.72,2022-04-30 00:12:27
216,Kisangani,RU,69.7008,170.3133,265.58,85,100,4.72,2022-04-30 00:12:26
